business_id;name;url;industry_code
23970624;Night People Group Oy;www.nightpeoplegroup.fi;56101
23981307;SE Insulation Oy;www.saimaaneristys.fi;43291
23988314;Suomen Autohuolto Oy;www.suomenautohuolto.fi;45201
23993455;Rakennus-Kaseva Oy;www.rakennus-kaseva.fi;412
23998942;Omapaja Oy;www.omapaja.fi;856
24021375;Empower IN Oy;www.empower.fi;611
24021383;Enerim Oy;www.enerim.com;611
24025958;LH-Delikaatti Oy;www.k-supermarket.fi;47111
24026029;PT-Deli Oy;www.k-citymarket.fi;47112
24034053;Settle Oy;www.settle.fi;411
24036411;Finnsweet Holding Oy;www.finnsweet.fi;4636
24041026;Hämeen Kattokeskus Oy;www.kattokeskus.fi;4391
24044008;R-kioski Oy;www.r-kioski.fi;47114
24067912;Hoivarakentajat Oy;www.hoivarakentajat.fi;412
24074469;JIITEE TYÖT OY;www.jiiteetyot.fi;412
24079315;Oma Rakennus Oy;www.omarakennus.fi;43999
24092093;Astrum Capital Oy;www.jokinen-yhtio.fi;46699
24093985;Ruokatammi Oy;www.k-supermarket.fi;47113
24113034;Exsane Oy;www.exsane.fi;4222
24117852;Autotalo Leppiniemi oy;www.leppiniemi.com;45112
24123953;Haltija Group Oy;www.haltija.fi;46462
24160076;Kotipizza Group Oy;www.kotipizzagroup.com;56101
24175577;NHP-Yhtymä Oy;www.nhp.fi;4312
24178401;Vestas Finland Oy;www.vestas.com;4222
24187535;Casambi Technologies Oy;www.casambi.com;6201
24197397;EPM Metsä Oy;www.epmmetsa.fi;4613
24221246;Alaska Brands Oy;www.alaskabrands.fi;46493
24262240;Pirilän Kukkatalo Oy;www.kukkatalo.fi;47763
24305335;UPM Sales Oy;www.upm.fi;4676
24310812;Puuilo Tavaratalot Oy;www.puuilo.fi;47199
24315605;UpCloud Oy;www.upcloud.com/;6311
24328924;KerabitPro Oy;www.kerabit.fi;4391
24333491;Hirvensalon Talonrakennus Oy;www.hirvensalontalonrakennus.fi;412
24344270;Kuntec Oy;www.kuntec.fi;4211
24380562;LMG Finland Oy;www.lmg.fi/;47523
24382111;Kat-Metal Oy;www.katmetal.fi;4677
24403955;Vantaan Tilapalvelut Vantti Oy;www.vantti.fi;5629
24410207;Prorata Oy;www.satamapalvelu.fi;52221
24415163;RR Holding Oy;www.noho.fi;56101
24423833;Auto-Huiput Oy;autohuiput.fi;45112
24431518;Arkea Oy;www.arkea.fi;5629
24437098;Cutrin Oy;www.cutrin.fi;4645
24450751;Pakrak Oy;www.pakrak.fi;412
24463472;Synsam Group Finland Oy;www.synsam.fi;47783
24463966;TOOLS Finland Oy;www.tools.fi;46741
24464184;Skydda Suomi Oy;www.skydda.fi;46699
24473961;RKC Construction Oy;www.rovakate.fi;412
24474892;Input interior Oy;www.inputinterior.fi;4665
24492994;Tiger Stores Oy;www.tiger-stores.fi;47621
24497779;Leijona Catering Oy;www.leijonacatering.fi;5629
24513214;Diversey Suomi Oy;www.diversey.com;46442
24517450;Arto Tervahauta Oy;www.lantmannenagro.fi/ilmajoki;4661
24535114;Vantaan Kiinnike ja Rak Oy;www.vantaankiinnike.fi;46739
24538999;Markus Pokela Oy;www.k-rauta.fi;47521
24543771;Karelia Ammattikorkeakoulu Oy;www.karelia.fi;8542
24547254;Finitec Oy;www.finitec.fi;783
24551800;Routa Markkinointi Oy;www.markkinointirouta.fi;6201
24562331;Putcon Oy;www.putcon.fi;4322
24586632;Hullu Poro Oy;www.hulluporo.fi;55101
24588267;TRB Rakennustoimisto Oy;www.trbrakennus.fi;412
24600027;N3M Power Oy Ab;www.n3m.fi;4222
24641320;Oy Duell Bike-Center Ab;www.duell.fi;45401
24650366;Parmaco Production Oy;www.parmaco.fi;16231
24660679;Laatulattiat Uusimaa Oy;www.laatulattiatuusimaa.fi;412
24677665;Kymen Seudun Osuuskauppa;www.s-kanava.fi/kso;4711
24679310;KFS Finland Oy;www.kfs.fi;42991
24690966;Jatke Uusimaa Oy;www.jatke.fi;412
24703106;AbbVie Oy;www.abbvie.fi;46461
24724898;BikBok Oy;www.bikbok.com;47719
24739256;Etteplan MORE Oy;www.etteplanmore.com;6201
24743538;Suomen MediTuote Oy;www.medituote.fi;46462
24745912;Red Bull Finland Oy;www.redbull.fi;4725
24793092;Nastarakennus Oy;www.nastarakennus.fi;412
24832127;Tokmanni Group Oyj;www.tokmanni-konserni.fi;47111
24848938;Rakennustyö Salminen Oy;www.rakennustyo.net;412
24876023;Rengasravintolat Oy;www.rengasravintolat.fi;56101
24876613;MV-Jäähdytys Oy;www.mv-jaahdytys.fi;4322
24889705;Digita Oy;www.digita.fi;612
24906018;Tech Consulting Group TCG Oy;www.tcg.fi;6201
24946984;Helsinki Caravan Oy;www.helsinkicaravan.fi;45192
24950377;Ropo Capital Oy;www.ropocapital.fi;8291
24958459;Duuri Group Oy;www.duuri.fi;46732
24961500;Fenestra Suomi Oy;www.fenestra.fi;47529
24964023;vannetukku.fi Oy;www.vannetukku.fi;45312
25010811;Asfalttikallio Oy;www.asfalttikallio.fi;4211
25027955;Astora-Rakennus Oy;www.astora.net;412
25062857;Renevo Oy;www.renevo.fi;412
25087923;Rogue Fitness Europe Oy;www.rogueeurope.eu;46493
25097478;Oulun Ammattikorkeakoulu Oy;www.oamk.fi;8542
25107226;SSA Group Oy;www.ssagroup.fi;411
25119868;Dayton Oy;www.dayton.fi;46692
25132616;Resolum Oy;www.resolum.fi;4312
25166285;Rovakairan Verkonrakennus Oy;www.rovakaira.fi;4222
25179668;Cembrit Oy;www.cembrit.fi;46733
25182162;TMV Service Oy;www.tmvoima.fi;4222
25184635;Fonum Oy Ab;www.fonum.fi;4742
25197946;Tatec Oy;www.tatec.fi;4322
25236319;Westas Group Oy;www.westas.fi;46731
25238349;LTC-Otso Oy;www.ltc-otso.fi;6202
25281603;Turun ammattikorkeakoulu Oy;www.turkuamk.fi;8542
25287925;Lapin ammattikorkeakoulu Oy;www.lapinamk.fi;8542
25288135;Thermia Finland Oy;www.thermia.fi;2821
25288741;Bravida Finland Oy;www.bravida.fi;432
25316909;Järki-Saneeraus Oy;www.jarkisaneeraus.fi;412
25333565;Saagatalot Oy;www.sikla.fi;412
25347334;Small Giant Games Oy;www.smallgiantgames.com;6201
25360723;Next Games Oyj;www.nextgames.com;5821
25362809;Lehtipiste Oy;www.lehtipiste.fi;46491
25368813;RCK Finland Oy;www.rckfinland.fi;4651
25397673;Seinäjoen Ammattikorkeakoulu Oy;www.seamk.fi;8542
25399425;Pohjola Rakennus Oy Suomi;www.pohjolarakennus.fi;412
25401935;Charmia Group Oy;www.kalustetukku.fi;47523
25412159;XXL Sports & Outdoor Oy;www.xxl.fi;47641
25423624;Turun Sanomat Oy;www.ts.fi;5813
25460281;Telia Inmics-Nebula Oy;www.inmicsnebula.fi/fi;6311
25497076;LeaseGreen Suomi Oy;www.leasegreen.fi;4322
25498351;Creo Nord Oy;www.creonord.fi;46711
25511069;Recover Nordic Oy;www.recovernordic.fi;41200
25522825;Supermetrics Oy;supermetrics.com;6201
25530315;Finem Oy;www.finem.fi;412
25536004;Kajaanin Ammattikorkeakoulu Oy;www.kamk.fi;8542
25538712;Yrkeshögskolan Arcada Ab;www.arcada.fi;8542
25544506;LSK Talotekniikka Oy;www.lsk.fi;4321
25555117;Holmberg Brands Oy;www.agholmberg.com;46421
25557606;Smartly.io Holding Oy;www.smartly.io;6201
25573403;Oy Autocarrera Ab;www.porsche.fi;45112
25576209;ABO Wind Oy;www.abo-wind.fi;4222
25578562;Wihuri Oy;www.wihuri.fi;4639
25578642;Vainu. io Software Oy;www.vainu.io;6201
25589624;Autoliike Palomäki Oy;www.autoliikepalomaki.fi;45112
25590211;Talenom Software OY;www.talenom.fi;6202
25616258;Oy Vallila Collection Ab;www.vallilainterior.fi;46412
25645307;Seriously Digital Entertainment Oy;www.seriously.com;6201
25658933;Oy Transmeri Ab;www.transmeri.fi;46909
25667303;Relais Group Oyj;www.relais.fi;45311
25671716;Suomen Yhteisverkko Oy;www.yhteisverkko.fi;612
25674773;Arjasmaa Yhtiöt Oy;www.arjasmaa.fi;411
25676584;TMT. Malinen Oy;www.tmt.fi;45311
25701102;E. Ahlström Oy;www.eahlstrom.fi;46441
25757448;Tevella Oy;www.tevella.fi;4665
25778169;Värimiehet Oy;www.varimiehet.fi;46735
25779364;Codemen Oy;www.codemen.fi;6202
25788527;Klinkmann Oy;www.klinkmann.fi;4651
25840524;DEFA Oy;www.defa.com/fi;45311
25850634;EasyAntiCheat Oy;www.easy.ac;6201
25862133;Loihde Factor Oy;www.bitfactor.fi;6201
25867532;Lahden Lattia- ja Seinäpäällyste Oy;www.llsp.net;4333
25881449;LVI-Palvelu Pitkälä Oy;www.lvipitkala.fi;4322
25884148;Penope Oy;www.penope.fi;4662
25897635;HCL Technologies Finland Oy;www.hcltech.com;6201
25900961;Varian Medical Systems Finland Oy;www.varian.com;6201
25921252;EPV Teollisuusverkot Oy;www.epv.fi;4222
25927486;T2H Rakennus Oy;www.t2h.fi;412
25980279;Empower PN Oy;www.empower.eu;4222
26072547;Perustava Oy;www.perustava.fi;43999
26073857;Cervi Talotekniikka Oy;www.cervi.fi;4322
26105396;ANDREAS STIHL Oy;www.stihl.fi;47529
26128045;Renoa Group Oy;www.kotisun.fi;4322
26132204;Rakennustoimisto Taitoneliö Oy;www.taitonelio.fi;412
26174893;Hämeen ammattikorkeakoulu Oy;www.hamk.fi;8542
26175255;Silja Sofia Oy;www.k-ruoka.fi;47112
26179125;Mestarinikkarit Oy;www.nikkarit.fi;411
26197657;Tilgmann Oy Ab;www.tilgmann.fi;1012
26246447;DAVA Foods Finland Oy;www.davafoods.fi;46332
26290819;MediaTek Wireless Finland Oy;www.mediatek.com;6201
26291774;Salon Seudun Sanomat Oy;www.sss.fi;5813
26294633;Savonia-ammattikorkeakoulu oy;www.savonia.fi;8542
26296284;Italmotor Finland Oy;www.fcagroup.com;45111
26298052;ESP Suomi Oy;www.espoy.fi;412
26298095;Jatke Julkisivut Oy;www.jatke.fi;412
26302023;Royal Konseptiravintolat Oy;www.noho.fi;56101
26330868;Sarjametalli Talotekniikka Oy;www.sarjametalli.fi;4322
26334455;TEH-Yhtiöt Oy;tehsaneeraus.fi;4221
26363248;Toyrock Oy;www.toyrock.fi;46189
26391847;GRADINA OY;www.gradina.fi;411
26415327;Empower TN Oy;www.empower.eu;4222
26432573;Golf Sky Oy;www.golfsky.fi;47641
26440266;Aditro Enterprise Oy;aditro.com/fi/;6311
26440282;Visma Public Oy;www.visma.fi/vismapublic/;6201
26440311;Aditro BPO Oy;www.aditro.fi;6311
26443838;MS-Auto Oy;www.ms-auto.fi;45112
26449754;Roadster Finland Oy;www.teslamotors.com/fi;45112
26473914;Efficient Network Partner Oy;www.enp.fi;4222
26489246;JÄRNMALMER INTERNATIONAL OY;www.jarnmalmer.se;4677
26500134;YIT Talon Tekniikka Oy;www.yit.fi/talontekniikka;4322
26533278;Alppilan Autohuolto Oy;www.alppilanautohuolto.fi;45201
26537623;Palmia Oy;www.palmia.fi;5629
26545367;Deko-Talo Oy;www.dekotalo.fi;16231
26602472;Väisänen Foods Oy;www.k-citymarket.fi;47113
26604793;Automyymälä Helsinki Oy;www.autoverkkokauppa.fi;45112
26607011;Fresh ServiceGrossist Oy Ab;www.freshservant.fi;4631
26609615;X Import Finland Oy;www.xbil.fi;45112
26611969;Autollecom Oy;www.autolle.com;45112
26632962;Espresso House Finland Oy;www.espressohouse.com;56102
26647312;Erikoisinfra Oy;www.erikoisinfra.fi;42991
26694733;HP Finland Oy;www8.hp.com/fi/fi/home.html;4651
26704567;Mediplast Fenno Oy;www.mediplastfenno.fi;46462
26715645;Arita Espoo Oy;www.catamount.fi;45112
26722466;Endress+Hauser Oy;www.fi.endress.com;46691
26777328;Tieto Finland Support Services Oy;www.tietoevry.com;6203
26781327;Lounea Palvelut Oy;www.lounea.fi;611
26790186;TMV Line Oy;www.tmvoima.fi;4222
26792341;A-Perustus Oy;www.aperustus.fi;412
26798815;Unikie Oy;www.unikie.com;6202
26805392;Hotelldrift Helsinki Oy Ab;www.clarion.nu/clarion-helsinki-en;55101
26817166;Epta Suomi Oy;www.epta.fi;46699
26837028;Boat Store Finland Oy;www.boatstore.fi;47642
26842425;Ålands Skogsindustrier Ab;www.skogsindustrier.ax;161
26867884;Yellow Film Management Oy;www.yellowfilm.fi;5911
26895359;Bemax Oy;www.vaihtoautomaa.com;45201
26902176;Green Timber Trading Oy Ltd.;www.gtt.fi/index;46732
26911654;VRP Länsi-Suomi Oy;www.vrp.fi;412
26911697;VRP Keski-Suomi Oy;www.vrp.fi;412
26911769;VRP Etelä-Suomi Oy;www.vrp.fi;412
26923284;Swappie Oy;www.swappie.com;6209
26934629;Lotus Demolition Oy;www.lotusdemolition.fi;4312
26966604;NetNordic Finland Oy;www.netnordic.fi;47410
26997814;Akateeminen Kirjakauppa Oy;www.akateeminen.com;4761
26999895;Oy Apotti Ab;www.apotti.fi;6202
27000238;Macra Oy;www.macra.fi;412
27005741;GVR Finland Oy;www.gilbarco.com;46699
27030517;ALCAR Finland Oy;www.alcar-wheels.fi;45311
27031317;R4 Korjausurakointi Oy;www.r4.fi;412
27032811;Damstahl Oy;www.damstahl.com;46733
27047925;Digital Workforce Services Oyj;www.digitalworkforce.com;6209
27061735;T2H Pirkanmaa Oy;www.t2h.fi;412
27067029;FalkOil Oy;www.falkpro.fi;47301
27071589;Nordic Fish Oy;www.nordictrout.com/en/;4723
27114761;FinCap Pohjanmaa Oy;www.pallasrakennus.fi;412
27114796;Pallas Rakennus Länsi-Suomi Oy;www.ssrgroup.fi;412
27125479;Elers Medical Finland Oy;www.elers.com;46462
27125831;Suomen Saneeraustalo Oy;www.saneeraustalo.fi;412
27147758;Expedit Finland Oy;www.expedit.fi;4799
27179063;Bilar99e Oy;www.bilar99e.fi;45112
27183126;Efika Oy;www.efika.fi;411
27183628;Cocopanda.fi Oy Ab;www.cocopanda.fi;47919
27203182;Valtti Kumppanit Oy;www.valtti.com;6202
27204329;Boston Group Oy;www.boston.fi;46901
27216784;Material Nexus Finland Oy;www.suomenmateriaalikeskus.fi;4677
27256081;Lantmännen Cerealia Oy;www.lantmannencerealia.com/fi/;4639
27258239;OSRAM Oy;www.osram.com;4614
27261358;Master Kodit Oy;www.masterkodit.fi;412
27267143;Bonava Suomi Oy;www.bonava.fi;412
27273279;Empower Oyj;www.empower.eu;4222
27277149;RengasDuo Oy;www.rengasduo.fi;45312
27295603;Muotolevy Rakennustuotteet Oy;www.muotolevy.fi;46909
27307467;Forcepoint Finland Oy;www.forcepoint.com;6201
27323889;Renta Group Oy;www.renta,fi/fi/;7732
27330384;Feon Oy;www.feon.fi;46733
27333948;Qt Group Oyj;www1.qt.io/fi/;6202
27342019;Perho Liiketalousopisto Oy;www.perho.fi;8532
27344313;Oilon Oy;www.oilon.com;2821
27365034;Rakennus-neloset Oy;www.rakennusneloset.fi;412
27385991;Pallas Rakennus Lappi Oy;www.pallasrakennus.fi;412
27427549;LSK Electrics Oy;www.lsk.fi;4321
27454475;Hovako Oy;www.hovako.fi;412
27493255;Columbia Road Oy;www.columbiaroad.com;6201
27524728;Pallas Rakennus Kaakkois-Suomi Oy;www.pallasrakennus.fi;412
27527515;Metsähallitus Metsätalous Oy;www.metsa.fi/metsatalous;46731
27549765;Luoto & Company Oy;www.luotocompany.fi;6201
27557204;Jokupi Oy;www-k-citymarket.fi;47111
27567867;Suomen Diakoniaopisto - SDO Oy;www.sdo.fi;8532
27586873;Moi Mobiili Oy;moi.fi;612
27591891;Oy Finnlumber Ltd;www.finnlumber.com;4613
27619305;Fingersoft Oy;www.fingersoft.net;6201
27641393;Fira Oy;www.fira.fi;41100
27659868;Fiksu Ruoka Oy;www.fiksuruoka.fi;47299
27678452;SAKELA RAKENNUS OY;www.sakelarakennus.fi;412
27684457;DXC Technology Finland Oy;www.dxc.technology/fi;62010
27688466;Chilit Oy;www.chilit.fi;6203
27688474;Chilit Group Oy;www.chilit.fi;4741
27738283;MarineCom Oy;www.marinecom.fi;46901
27759391;Polkka - Pohjois-Karjalan tukipalvelut oy;www.polkkaoy.fi;5629
27775797;Lejos Oy;www.lejos.fi;4639
27779384;FoodLehto Oy;www.k-supermarket.fi;47111
27782268;Talented Solutions Oy;www.talented.fi;782
27800518;Vantaan Kisällin Pojat Oy;www.freebo.fi;4321
27844561;Element Group Oy;www.element.global;4663
27861126;RTA-YHTIÖT OY;www.rta-yhtiot.fi;4312
27868088;Jatke Länsi-Suomi Oy;www.jatke.fi;412
27957435;Aiven Oy;www.aiven.io;6311
28015271;Uudenmaan Verkonrakennus Oy - Nylands Nätbyggnad Ab;www.uvr.fi;4222
28089158;NCG Import Finland Oy Ab;www.honda.fi;45111
28110922;Ammattiopisto Spesia Oy;www.spesia.fi;8532
28158061;Raskaspari Oy;www.raskaspari.fi;45201
28198741;Suvic Oy;www.suvic.fi;4222
28210667;Kastelli-talot Oy;www.kastelli.fi;16231
28247507;Movitek Oy;www.movitek.fi;4322
28250618;Lantmännen Agro Oy;www.lantmannenagro.fi;46901
28275882;Nordcloud Oy;www.nordcloud.com;6311
28288827;Broofing Oy;www.broofing.fi;412
28288958;Päijät-Hämeen Ateriapalvelut Oy;www.paijatateria.fi;5629
28306888;Tencon Oy;www.avainasunnot.fi;411
28341528;Escamar Seafood Oy;www.escamarseafood.fi;46381
28342555;Equinix (Finland) Enterprises Oy;www.equinix.fi;6311
28366127;Ruokaboksi Finland Oy;www.ruokaboksi.fi;4799
28379681;Rakennusliike Vahva Oy;www.rakennusliikevahva.fi;412
28390274;Homerun Technologies Oy;www.kodit.io;6201
28441588;KH-Koneet Group Oy;www.kh-koneet.fi;4663
28468254;OpusCapita Solutions Oy;www.opuscapita.com;6201
28517351;Kastelli Group Oy;www.kastelli.fi;412
28517378;Lapti Group Oy;www.lapti.fi;412
28527832;Unikulma Oy;www.unikulma.fi;4647
28554152;LocalBitcoins Oy;localbitcoins.com;6201
28555577;Nomentia Oy;www.nomentia.com;6201
28555622;Foxway Oy;foxway.com;4651
28564414;Mediset Oy;www.hoivarakentajat.fi;412
28593653;TeeSe Botnia Oy Ab;www.teese.fi;5629
28597953;2M-IT Oy;www.2m-it.fi;6201
28667923;Superion Oy;www.superion.fi;411
28678796;Kertun Kone Oy;www.gigantti.fi;4754
28827907;Hobby Hall Suomi Oy;www.hobbyhall.fi;47919
28837769;Jalon Uusimaa Oy;www.jalon.fi;412
28857823;Kruunu Herkku Oy;www.kruunuherkku.fi;1085
28885138;Tekova Oy;www.tekova.fi;412
28904773;LVI-Pitkälä Group Oy;www.lvipitkälä.fi;4322
28932491;Vaihtokaara Oy;www.vaihtokaara.fi;45112
29082652;Polaris Finland Oy;www.polaris.fi;45112
29124824;Reworks Oy;www.reworksgames.com;6201
29182987;Careeria Oy;www.careeria.fi;856
29184974;Vehmasputki Oy;www.vehmasputki.fi;4322
29225377;A-Insinöörit Oy;www.a-insinoorit.fi;71123
29226732;Elme Metall Finland Oy;www.elmemetall.fi;46733
29259817;Kaarea Oy;www.arkea.fi;5629
29378904;Quattroservices Oy;www.quattroservices.fi;4322
29387042;Pirkanmaan Voimia Oy;www.voimia.fi;5629
29402492;Reinforced Oy;www.reinforced.fi;45191
29448052;Oy Verman Ab;www.verman.fi;46461
29451104;Meidän IT ja talous Oy;www.meita.fi;6203
29510864;Jatke Pirkanmaa Oy;www.jatke.fi;412
29519009;NHK Putkiremontit Oy;www.nhkputkiremontit.fi;412
29524633;Oy Rabbit Films LTD;www.rabbitfilms.com;(null)
29535949;Asuntoneuvoja Uudistuotanto Oy;www.asuntoneuvoja.fi;411
29571499;Elenger OY;www.elenger.fi;46711
29583086;Auto Nordic Oy;www.autonordic.fi;45112
29775512;Peab Industri Oy;www.peab.fi;4211
29881286;Sievi Asunnot Oy;www.sieviasunnot.fi;412
29881315;Sievitalo Oy;www.sievitalo.fi;412
29940207;Tikirak Group Oy;www.tikirak.fi;412
29985069;Sweco Infra & Rail Oy;www.sweco.fi;4212
30012053;DNA Welho Oy;www.plustv.fi;619
30083265;AEL-Amiedu Oy;www.taitotalo.fi;8532
30088162;MPY Yrityspalvelut Oyj;www.mpy.fi;6209
30091118;Marski Data Oy;www.marskidata.fi;4651
30194395;Sataraudoitus Oy;wvvw.sataraudoitus.fi;43999
30209841;Arkta Rakennuskultti Oy;www.arkta.fi;412
30945961;Knowit Solutions Oy;www.knowit.fi;6201
30946163;Suomen Retkitukku Oy;www.retkitukku.fi;46493
30995846;A&K Rauta Oy;www.k-rauta.fi/;47521
31015205;Settle Group Oy;www.settle.fi;411
91267420;Rakennusliike RPJ Oy;www.rakennuspjokelainen.fi;412
92101035;E. Hartikainen Oy;www.hartikainen.com;45112
92101457;Kuopion Autokauppa Oy;www.kuopionautokauppa.fi;45112
92103145;Ab Tallqvist Oy;www.tallqvist.fi;4312
92104789;Ojan Rauta Oy;www.ojanrauta.fi;4661
